path,split,true_label,predicted_label,top3,top1_score,top2_score,margin,outcome,collapse_path,latency_ms,any_baseline_correct,baseline_right_hl_wrong,hl_right_all_baselines_wrong
data\phase2\val\jellyfish\n01910747_418.JPEG,val,jellyfish,king_penguin,"[""king_penguin"", ""sports_car"", ""jellyfish""]",0.6379028396361529,0.5194959378142621,0.11840690182189084,top3_rescue,jellyfish->king_penguin,74.42139997147024,False,False,False
data\phase2\val\jellyfish\n01910747_419.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5822593072146587,0.4885856476278998,0.09367365958675888,correct,jellyfish->jellyfish,97.87139995023608,True,False,False
data\phase2\val\jellyfish\n01910747_42.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""king_penguin"", ""sports_car""]",0.6059767798900464,0.427775500574211,0.1782012793158354,correct,jellyfish->jellyfish,71.65410020388663,True,False,False
data\phase2\val\jellyfish\n01910747_420.JPEG,val,jellyfish,king_penguin,"[""king_penguin"", ""brown_bear"", ""sports_car""]",0.6270396469276384,0.49367461018255804,0.13336503674508032,miss,jellyfish->king_penguin,73.19439994171262,False,False,False
data\phase2\val\jellyfish\n01910747_421.JPEG,val,jellyfish,sports_car,"[""sports_car"", ""jellyfish"", ""king_penguin""]",0.5352270149631507,0.4640453999461288,0.07118161501702192,top3_rescue,jellyfish->sports_car,73.49430001340806,False,False,False
data\phase2\val\jellyfish\n01910747_422.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5573207692246254,0.4394457732125062,0.11787499601211915,correct,jellyfish->jellyfish,68.03910015150905,True,False,False
data\phase2\val\jellyfish\n01910747_423.JPEG,val,jellyfish,golden_retriever,"[""golden_retriever"", ""jellyfish"", ""teapot""]",0.3744607123857394,0.3636462683675868,0.010814444018152625,top3_rescue,jellyfish->golden_retriever,66.81930017657578,True,True,False
data\phase2\val\jellyfish\n01910747_424.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""teapot"", ""orange""]",0.6166921701057043,0.3988171791983283,0.217874990907376,correct,jellyfish->jellyfish,74.1318000946194,True,False,False
data\phase2\val\jellyfish\n01910747_425.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""king_penguin"", ""sports_car""]",0.5886315471864231,0.4363867943418692,0.15224475284455385,correct,jellyfish->jellyfish,74.74760012701154,True,False,False
data\phase2\val\jellyfish\n01910747_426.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5835615457202035,0.49717444078396966,0.0863871049362338,correct,jellyfish->jellyfish,116.29060003906488,True,False,False
data\phase2\val\jellyfish\n01910747_427.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5414705074006421,0.4292746637191276,0.11219584368151447,correct,jellyfish->jellyfish,86.16499998606741,True,False,False
data\phase2\val\jellyfish\n01910747_428.JPEG,val,jellyfish,school_bus,"[""school_bus"", ""golden_retriever"", ""sports_car""]",0.41069036333871856,0.36312626323148295,0.04756410010723561,miss,jellyfish->school_bus,68.41270020231605,True,True,False
data\phase2\val\jellyfish\n01910747_429.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""king_penguin"", ""teapot""]",0.5154515311077108,0.45446123765050306,0.060990293457207745,correct,jellyfish->jellyfish,72.929099900648,True,False,False
data\phase2\val\jellyfish\n01910747_43.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5825618131973442,0.4402182801969178,0.14234353300042646,correct,jellyfish->jellyfish,67.83910002559423,True,False,False
data\phase2\val\jellyfish\n01910747_430.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""sports_car"", ""orange""]",0.635269603575046,0.49350504161476916,0.14176456196027687,correct,jellyfish->jellyfish,66.3858000189066,True,False,False
data\phase2\val\jellyfish\n01910747_431.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.6350976966342525,0.5008886898512896,0.13420900678296288,correct,jellyfish->jellyfish,67.96799995936453,True,False,False
data\phase2\val\jellyfish\n01910747_432.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5713353734634531,0.4726410443157054,0.09869432914774767,correct,jellyfish->jellyfish,62.70419992506504,True,False,False
data\phase2\val\jellyfish\n01910747_433.JPEG,val,jellyfish,king_penguin,"[""king_penguin"", ""sports_car"", ""teapot""]",0.6752969123528069,0.5412248190081822,0.13407209334462467,miss,jellyfish->king_penguin,76.9183998927474,True,True,False
data\phase2\val\jellyfish\n01910747_434.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""sports_car"", ""orange""]",0.525381793922019,0.4244007401640459,0.10098105375797312,correct,jellyfish->jellyfish,97.71420015022159,True,False,False
data\phase2\val\jellyfish\n01910747_435.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5856226744576171,0.5013791460913944,0.08424352836622262,correct,jellyfish->jellyfish,79.41000000573695,True,False,False
data\phase2\val\jellyfish\n01910747_436.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""teapot""]",0.41109429484381577,0.40820269095071293,0.0028916038931028343,correct,jellyfish->jellyfish,69.44010010920465,True,False,False
data\phase2\val\jellyfish\n01910747_437.JPEG,val,jellyfish,orange,"[""orange"", ""sports_car"", ""jellyfish""]",0.43738049002843365,0.4163275122467977,0.02105297778163595,top3_rescue,jellyfish->orange,69.31970012374222,True,True,False
data\phase2\val\jellyfish\n01910747_438.JPEG,val,jellyfish,king_penguin,"[""king_penguin"", ""sports_car"", ""jellyfish""]",0.5838804088509736,0.45219585705333604,0.13168455179763755,top3_rescue,jellyfish->king_penguin,67.43529997766018,False,False,False
data\phase2\val\jellyfish\n01910747_439.JPEG,val,jellyfish,golden_retriever,"[""golden_retriever"", ""school_bus"", ""banana""]",0.4894129985514594,0.45682790337978824,0.032585095171671186,miss,jellyfish->golden_retriever,63.1972998380661,False,False,False
data\phase2\val\jellyfish\n01910747_44.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5921870408774641,0.48094409965445084,0.11124294122301326,correct,jellyfish->jellyfish,62.614900059998035,True,False,False
data\phase2\val\jellyfish\n01910747_440.JPEG,val,jellyfish,banana,"[""banana"", ""golden_retriever"", ""school_bus""]",0.6744712949148554,0.4882021976264615,0.18626909728839386,miss,jellyfish->banana,85.61110007576644,False,False,False
data\phase2\val\jellyfish\n01910747_441.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.634242997956788,0.5169193471527795,0.11732365080400842,correct,jellyfish->jellyfish,72.87620007991791,True,False,False
data\phase2\val\jellyfish\n01910747_442.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5793676859238917,0.49708619656642383,0.08228148935746782,correct,jellyfish->jellyfish,80.91000001877546,True,False,False
data\phase2\val\jellyfish\n01910747_443.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""teapot""]",0.48458108850076226,0.4612410485106562,0.023340039990106032,correct,jellyfish->jellyfish,69.44260001182556,True,False,False
data\phase2\val\jellyfish\n01910747_444.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.6264109891587002,0.5101010685985735,0.11630992056012668,correct,jellyfish->jellyfish,69.18010022491217,True,False,False
data\phase2\val\jellyfish\n01910747_445.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""sports_car"", ""orange""]",0.5155988109541023,0.4522329561218883,0.06336585483221402,correct,jellyfish->jellyfish,67.28399987332523,True,False,False
data\phase2\val\jellyfish\n01910747_446.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""sports_car"", ""orange""]",0.6165907405548444,0.521940523378513,0.09465021717633137,correct,jellyfish->jellyfish,74.6567000169307,True,False,False
data\phase2\val\jellyfish\n01910747_447.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5954593955156933,0.4731054053559404,0.12235399015975285,correct,jellyfish->jellyfish,68.02619993686676,True,False,False
data\phase2\val\jellyfish\n01910747_448.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""sports_car"", ""king_penguin""]",0.578279895179557,0.5058358491526416,0.07244404602691545,correct,jellyfish->jellyfish,67.03769997693598,True,False,False
data\phase2\val\jellyfish\n01910747_449.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.5790837642465083,0.4779789103561165,0.10110485389039181,correct,jellyfish->jellyfish,66.35540002025664,True,False,False
data\phase2\val\jellyfish\n01910747_45.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""sports_car"", ""orange""]",0.5363502117346434,0.4940270537252179,0.04232315800942549,correct,jellyfish->jellyfish,68.21719999425113,True,False,False
data\phase2\val\jellyfish\n01910747_450.JPEG,val,jellyfish,king_penguin,"[""king_penguin"", ""sports_car"", ""jellyfish""]",0.6723154788922224,0.4418002809870265,0.23051519790519592,top3_rescue,jellyfish->king_penguin,64.82770014554262,True,True,False
data\phase2\val\jellyfish\n01910747_451.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""sports_car"", ""orange""]",0.6494073529278153,0.5386736453270511,0.11073370760076418,correct,jellyfish->jellyfish,65.9441000316292,True,False,False
data\phase2\val\jellyfish\n01910747_452.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.560924291077551,0.4321500965775939,0.12877419449995714,correct,jellyfish->jellyfish,62.404500087723136,True,False,False
data\phase2\val\jellyfish\n01910747_453.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.6156520009474521,0.4965120564807265,0.1191399444667256,correct,jellyfish->jellyfish,67.48629990033805,True,False,False
data\phase2\val\jellyfish\n01910747_454.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.6426167766998463,0.49966247617155685,0.14295430052828945,correct,jellyfish->jellyfish,69.51289996504784,True,False,False
data\phase2\val\jellyfish\n01910747_455.JPEG,val,jellyfish,jellyfish,"[""jellyfish"", ""orange"", ""sports_car""]",0.6227286223950274,0.5060453168515413,0.11668330554348605,correct,jellyfish->jellyfish,64.95439982973039,True,False,False
data\phase2\val\jellyfish\n01910747_456.JPEG,val,jellyfish,banana,"[""banana"", ""mushroom"", ""brown_bear""]",0.6616192670129154,0.4604082768629692,0.2012109901499462,miss,jellyfish->banana,76.74490008503199,False,False,False
data\phase2\val\jellyfish\n01910747_457.JPEG,val,jellyfish,orange,"[""orange"", ""jellyfish"", ""golden_retriever""]",0.48576907851530193,0.44092547488013123,0.044843603635170703,top3_rescue,jellyfish->orange,68.28250014223158,True,True,False
data\phase2\val\jellyfish\n01910747_458.JPEG,val,jellyfish,king_penguin,"[""king_penguin"", ""sports_car"", ""teapot""]",0.5101625517273191,0.40862548060989257,0.10153707111742649,miss,jellyfish->king_penguin,78.3361999783665,False,False,False
data\phase2\val\sports_car\n04285008_279.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""mushroom"", ""brown_bear""]",0.5107905860761329,0.37619356372048696,0.13459702235564597,miss,sports_car->golden_retriever,75.58410009369254,False,False,False
data\phase2\val\sports_car\n04285008_28.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""mushroom""]",0.6878529042717435,0.45424512616161816,0.23360777811012534,top3_rescue,sports_car->king_penguin,68.48510005511343,True,True,False
data\phase2\val\sports_car\n04285008_280.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""school_bus"", ""mushroom""]",0.5852073018210269,0.4866338096234279,0.09857349219759898,miss,sports_car->king_penguin,72.12459994480014,True,True,False
data\phase2\val\sports_car\n04285008_281.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""jellyfish""]",0.5527745062370616,0.5194177528638951,0.03335675337316646,top3_rescue,sports_car->king_penguin,78.69470003060997,True,True,False
data\phase2\val\sports_car\n04285008_282.JPEG,val,sports_car,sports_car,"[""sports_car"", ""king_penguin"", ""jellyfish""]",0.5244414335650339,0.48281233498017895,0.04162909858485497,correct,sports_car->sports_car,77.61270017363131,True,False,False
data\phase2\val\sports_car\n04285008_283.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""school_bus"", ""mushroom""]",0.5332793631719139,0.5146765593434919,0.018602803828422054,miss,sports_car->king_penguin,79.83960001729429,False,False,False
data\phase2\val\sports_car\n04285008_284.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""brown_bear"", ""sports_car""]",0.6691426039810104,0.4385546428885693,0.23058796109244112,top3_rescue,sports_car->king_penguin,73.54149990715086,True,True,False
data\phase2\val\sports_car\n04285008_285.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""jellyfish""]",0.5473433473302767,0.4531406267157921,0.09420272061448459,top3_rescue,sports_car->king_penguin,88.97499996237457,True,True,False
data\phase2\val\sports_car\n04285008_286.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""school_bus""]",0.5912795958590744,0.483962847645512,0.10731674821356241,top3_rescue,sports_car->king_penguin,80.8421999681741,True,True,False
data\phase2\val\sports_car\n04285008_287.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""brown_bear"", ""sports_car""]",0.5328912270010104,0.3943025824502562,0.13858864455075426,top3_rescue,sports_car->king_penguin,78.90620012767613,True,True,False
data\phase2\val\sports_car\n04285008_288.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""teapot""]",0.6062771153857858,0.5641191917787194,0.04215792360706638,top3_rescue,sports_car->king_penguin,87.00300008058548,True,True,False
data\phase2\val\sports_car\n04285008_289.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""brown_bear""]",0.5875774119052632,0.5137275219763346,0.0738498899289286,top3_rescue,sports_car->king_penguin,78.14630004577339,True,True,False
data\phase2\val\sports_car\n04285008_29.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""mushroom"", ""sports_car""]",0.5899998241256501,0.4978676592428848,0.09213216488276532,top3_rescue,sports_car->king_penguin,72.13729992508888,True,True,False
data\phase2\val\sports_car\n04285008_290.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""jellyfish"", ""sports_car""]",0.5566319520628547,0.5194499793015556,0.03718197276129909,top3_rescue,sports_car->king_penguin,112.4223000369966,False,False,False
data\phase2\val\sports_car\n04285008_291.JPEG,val,sports_car,sports_car,"[""sports_car"", ""golden_retriever"", ""jellyfish""]",0.4411418962853062,0.3884558419994985,0.05268605428580769,correct,sports_car->sports_car,75.49740001559258,True,False,False
data\phase2\val\sports_car\n04285008_292.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""mushroom"", ""brown_bear""]",0.5058683315882054,0.4856077734955162,0.02026055809268923,miss,sports_car->golden_retriever,69.5510997902602,False,False,False
data\phase2\val\sports_car\n04285008_293.JPEG,val,sports_car,mushroom,"[""mushroom"", ""school_bus"", ""brown_bear""]",0.4799396198338684,0.4448011592257422,0.0351384606081262,miss,sports_car->mushroom,66.97270018048584,True,True,False
data\phase2\val\sports_car\n04285008_294.JPEG,val,sports_car,sports_car,"[""sports_car"", ""jellyfish"", ""king_penguin""]",0.5157985590564885,0.4782220866786999,0.037576472377788606,correct,sports_car->sports_car,71.41669979318976,True,False,False
data\phase2\val\sports_car\n04285008_295.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""school_bus"", ""banana""]",0.4866620435331163,0.4443649462655808,0.0422970972675355,miss,sports_car->golden_retriever,67.69119994714856,False,False,False
data\phase2\val\sports_car\n04285008_296.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""brown_bear""]",0.407665139514402,0.38597811898344797,0.021687020530954004,top3_rescue,sports_car->king_penguin,76.785400044173,False,False,False
data\phase2\val\sports_car\n04285008_297.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""mushroom"", ""brown_bear""]",0.48502130373291846,0.45310742204934346,0.03191388168357501,miss,sports_car->golden_retriever,71.81370002217591,True,True,False
data\phase2\val\sports_car\n04285008_298.JPEG,val,sports_car,brown_bear,"[""brown_bear"", ""mushroom"", ""school_bus""]",0.46623718931834723,0.45092379806203836,0.015313391256308873,miss,sports_car->brown_bear,69.73159988410771,True,True,False
data\phase2\val\sports_car\n04285008_299.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""school_bus""]",0.6492601058786226,0.4716280150485322,0.1776320908300904,top3_rescue,sports_car->king_penguin,72.12339993566275,True,True,False
data\phase2\val\sports_car\n04285008_3.JPEG,val,sports_car,school_bus,"[""school_bus"", ""banana"", ""golden_retriever""]",0.5852085099136359,0.5652031128043782,0.02000539710925775,miss,sports_car->school_bus,68.88140016235411,False,False,False
data\phase2\val\sports_car\n04285008_30.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""brown_bear""]",0.4983826942881554,0.4854631317910119,0.012919562497143489,top3_rescue,sports_car->king_penguin,71.8862998764962,True,True,False
data\phase2\val\sports_car\n04285008_300.JPEG,val,sports_car,school_bus,"[""school_bus"", ""golden_retriever"", ""king_penguin""]",0.45176328648206227,0.43247868417114477,0.019284602310917498,miss,sports_car->school_bus,64.25560009665787,True,True,False
data\phase2\val\sports_car\n04285008_301.JPEG,val,sports_car,sports_car,"[""sports_car"", ""king_penguin"", ""brown_bear""]",0.5266869723160691,0.5129390208381198,0.013747951477949272,correct,sports_car->sports_car,82.82510004937649,False,False,True
data\phase2\val\sports_car\n04285008_302.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""banana"", ""teapot""]",0.5106018747794298,0.41438603997261514,0.09621583480681462,miss,sports_car->golden_retriever,80.69720002822578,False,False,False
data\phase2\val\sports_car\n04285008_303.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""brown_bear"", ""sports_car""]",0.5281789345861098,0.43471649143437285,0.09346244315173691,top3_rescue,sports_car->king_penguin,65.96689997240901,True,True,False
data\phase2\val\sports_car\n04285008_304.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""brown_bear"", ""school_bus""]",0.5286474173027957,0.5002964057494752,0.028351011553320538,miss,sports_car->king_penguin,71.62269996479154,False,False,False
data\phase2\val\sports_car\n04285008_305.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""brown_bear"", ""mushroom""]",0.605345755902024,0.5057732330760265,0.09957252282599749,miss,sports_car->king_penguin,76.72599982470274,True,True,False
data\phase2\val\sports_car\n04285008_306.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""school_bus""]",0.5982456211066491,0.5097489468268642,0.08849667427978491,top3_rescue,sports_car->king_penguin,75.46620001085103,True,True,False
data\phase2\val\sports_car\n04285008_307.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""brown_bear""]",0.5867674202955082,0.46278042213940773,0.12398699815610048,top3_rescue,sports_car->king_penguin,62.43469985201955,True,True,False
data\phase2\val\sports_car\n04285008_308.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""teapot"", ""king_penguin""]",0.5468657561731627,0.46684933386762495,0.08001642230553774,miss,sports_car->golden_retriever,67.35090003348887,False,False,False
data\phase2\val\sports_car\n04285008_309.JPEG,val,sports_car,mushroom,"[""mushroom"", ""brown_bear"", ""school_bus""]",0.46716810929798636,0.4600047267574608,0.007163382540525565,miss,sports_car->mushroom,68.26750002801418,True,True,False
data\phase2\val\sports_car\n04285008_31.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""brown_bear""]",0.5574873617933188,0.49188881352980895,0.06559854826350986,top3_rescue,sports_car->king_penguin,69.28419996984303,True,True,False
data\phase2\val\sports_car\n04285008_310.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""sports_car"", ""brown_bear""]",0.4620604125351098,0.4061894527270485,0.05587095980806134,top3_rescue,sports_car->golden_retriever,74.65930003672838,True,True,False
data\phase2\val\sports_car\n04285008_311.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""jellyfish"", ""sports_car""]",0.5820835282185878,0.4976189416016558,0.08446458661693196,top3_rescue,sports_car->king_penguin,69.93180001154542,True,True,False
data\phase2\val\sports_car\n04285008_312.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""brown_bear"", ""golden_retriever""]",0.5879729207888744,0.46310177010897885,0.12487115067989557,miss,sports_car->king_penguin,63.465100014582276,True,True,False
data\phase2\val\sports_car\n04285008_313.JPEG,val,sports_car,school_bus,"[""school_bus"", ""banana"", ""king_penguin""]",0.6133969393849015,0.48466943797219525,0.12872750141270622,miss,sports_car->school_bus,85.98800003528595,True,True,False
data\phase2\val\sports_car\n04285008_314.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""mushroom""]",0.54766165058237,0.5054064202008813,0.042255230381488706,top3_rescue,sports_car->king_penguin,76.14959985949099,True,True,False
data\phase2\val\sports_car\n04285008_315.JPEG,val,sports_car,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.5408239717500063,0.48827087494749466,0.052553096802511634,miss,sports_car->banana,75.12950012460351,False,False,False
data\phase2\val\sports_car\n04285008_316.JPEG,val,sports_car,banana,"[""banana"", ""school_bus"", ""golden_retriever""]",0.5917723457947301,0.5060784820037684,0.08569386379096178,miss,sports_car->banana,107.66700003296137,False,False,False
data\phase2\val\sports_car\n04285008_317.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""school_bus""]",0.44949504400425694,0.412190906856849,0.037304137147407934,top3_rescue,sports_car->king_penguin,82.43619999848306,True,True,False
data\phase2\val\sports_car\n04285008_318.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""mushroom"", ""brown_bear""]",0.4782628536655182,0.396909506866801,0.0813533467987172,miss,sports_car->golden_retriever,76.81600004434586,True,True,False
data\phase2\val\sports_car\n04285008_319.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""orange"", ""teapot""]",0.5557538327766381,0.5024982080373334,0.053255624739304785,miss,sports_car->golden_retriever,75.49280021339655,False,False,False
data\phase2\val\sports_car\n04285008_32.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""banana"", ""teapot""]",0.5277926105161516,0.4106568009663948,0.11713580954975678,miss,sports_car->king_penguin,69.10870014689863,True,True,False
data\phase2\val\sports_car\n04285008_320.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""king_penguin"", ""mushroom""]",0.5174913255610954,0.43992333563042246,0.07756798993067299,miss,sports_car->golden_retriever,73.62180016934872,True,True,False
data\phase2\val\sports_car\n04285008_321.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""teapot""]",0.7173459747209425,0.573102657836751,0.14424331688419156,top3_rescue,sports_car->king_penguin,60.01979997381568,True,True,False
data\phase2\val\sports_car\n04285008_322.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""golden_retriever"", ""school_bus""]",0.46760672788551244,0.4642608797280327,0.003345848157479736,miss,sports_car->king_penguin,68.16679984331131,True,True,False
data\phase2\val\sports_car\n04285008_323.JPEG,val,sports_car,school_bus,"[""school_bus"", ""king_penguin"", ""sports_car""]",0.5440667979485913,0.522909939505875,0.021156858442716198,top3_rescue,sports_car->school_bus,76.78720005787909,True,True,False
data\phase2\val\sports_car\n04285008_324.JPEG,val,sports_car,banana,"[""banana"", ""school_bus"", ""golden_retriever""]",0.5628365274124274,0.44791965485192037,0.11491687256050703,miss,sports_car->banana,72.08449998870492,False,False,False
data\phase2\val\sports_car\n04285008_325.JPEG,val,sports_car,banana,"[""banana"", ""school_bus"", ""mushroom""]",0.46847343608480946,0.39879907388333025,0.06967436220147921,miss,sports_car->banana,78.11919995583594,False,False,False
data\phase2\val\sports_car\n04285008_326.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""school_bus""]",0.5335167768295932,0.5199835830311664,0.013533193798426768,top3_rescue,sports_car->king_penguin,67.64069991186261,True,True,False
data\phase2\val\sports_car\n04285008_327.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""school_bus"", ""jellyfish""]",0.4722552631917798,0.4335730909324925,0.03868217225928727,miss,sports_car->king_penguin,68.07279982604086,False,False,False
data\phase2\val\sports_car\n04285008_328.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""mushroom"", ""brown_bear""]",0.5320262101138876,0.44949998254064294,0.08252622757324468,miss,sports_car->golden_retriever,64.43289993330836,True,True,False
data\phase2\val\sports_car\n04285008_329.JPEG,val,sports_car,jellyfish,"[""jellyfish"", ""sports_car"", ""king_penguin""]",0.4824151051693475,0.4719951975583602,0.010419907610987267,top3_rescue,sports_car->jellyfish,82.7854999806732,True,True,False
data\phase2\val\sports_car\n04285008_33.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""brown_bear""]",0.49637173229365855,0.4281170602599952,0.06825467203366337,top3_rescue,sports_car->king_penguin,63.505500089377165,True,True,False
data\phase2\val\sports_car\n04285008_330.JPEG,val,sports_car,mushroom,"[""mushroom"", ""king_penguin"", ""school_bus""]",0.4692484274027226,0.4605584766846867,0.00868995071803591,miss,sports_car->mushroom,74.06549993902445,True,True,False
data\phase2\val\sports_car\n04285008_331.JPEG,val,sports_car,banana,"[""banana"", ""school_bus"", ""golden_retriever""]",0.5892666483209996,0.5207154844993819,0.06855116382161774,miss,sports_car->banana,76.52479992248118,True,True,False
data\phase2\val\sports_car\n04285008_332.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""brown_bear"", ""school_bus""]",0.6053454103641437,0.458807050309541,0.1465383600546027,miss,sports_car->king_penguin,69.86710010096431,False,False,False
data\phase2\val\sports_car\n04285008_333.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""golden_retriever""]",0.5423545976586066,0.46754889802766053,0.07480569963094608,top3_rescue,sports_car->king_penguin,73.7226998899132,True,True,False
data\phase2\val\sports_car\n04285008_334.JPEG,val,sports_car,school_bus,"[""school_bus"", ""sports_car"", ""banana""]",0.48390350958398143,0.4682412318331798,0.015662277750801645,top3_rescue,sports_car->school_bus,71.54439995065331,True,True,False
data\phase2\val\sports_car\n04285008_335.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""jellyfish""]",0.5958443287248466,0.4660267063515919,0.12981762237325473,top3_rescue,sports_car->king_penguin,68.04869999177754,True,True,False
data\phase2\val\sports_car\n04285008_336.JPEG,val,sports_car,golden_retriever,"[""golden_retriever"", ""sports_car"", ""teapot""]",0.49144354911426186,0.4874263088247162,0.004017240289545643,top3_rescue,sports_car->golden_retriever,80.16220014542341,True,True,False
data\phase2\val\sports_car\n04285008_337.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""teapot""]",0.6756028139206403,0.5598766326662437,0.1157261812543966,top3_rescue,sports_car->king_penguin,66.22030003927648,True,True,False
data\phase2\val\sports_car\n04285008_338.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""jellyfish""]",0.6246919535473402,0.4644641690941337,0.1602277844532065,top3_rescue,sports_car->king_penguin,90.332199819386,True,True,False
data\phase2\val\sports_car\n04285008_339.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""sports_car"", ""mushroom""]",0.6196598744866604,0.4850065201373479,0.13465335434931247,top3_rescue,sports_car->king_penguin,89.34630011208355,True,True,False
data\phase2\val\sports_car\n04285008_34.JPEG,val,sports_car,king_penguin,"[""king_penguin"", ""golden_retriever"", ""sports_car""]",0.4866344987719576,0.45562837942809736,0.031006119343860217,top3_rescue,sports_car->king_penguin,68.26320011168718,True,True,False
